age,sex,country,population
all-a,male,GMB,1236901.0
<1,female,GNB,28641.4
1-4,female,GNB,114565.6
5-9,female,GNB,135966.0
10-14,female,GNB,121577.0
15-19,female,GNB,105976.0
20-24,female,GNB,92517.0
25-29,female,GNB,79714.0
30-34,female,GNB,69470.0
35-39,female,GNB,59177.0
40-44,female,GNB,49334.0
45-49,female,GNB,40375.0
50-54,female,GNB,29683.0
55-59,female,GNB,24850.0
60-64,female,GNB,21453.0
65-69,female,GNB,16109.000000000002
70-74,female,GNB,9729.0
75-79,female,GNB,5370.0
80-84,female,GNB,2823.0
85-89,female,GNB,1166.0
90-94,female,GNB,322.0
95+,female,GNB,57.0
all-a,female,GNB,1008875.0
<1,male,GNB,29451.600000000002
1-4,male,GNB,117806.4
5-9,male,GNB,139142.0
10-14,male,GNB,123779.0
15-19,male,GNB,107432.0
20-24,male,GNB,93115.0
25-29,male,GNB,79714.0
30-34,male,GNB,68873.0
35-39,male,GNB,58334.0
40-44,male,GNB,46383.0
45-49,male,GNB,36268.0
50-54,male,GNB,24944.0
55-59,male,GNB,18149.0
60-64,male,GNB,14030.0
65-69,male,GNB,10534.0
70-74,male,GNB,6875.0
75-79,male,GNB,3940.0
80-84,male,GNB,1958.0
85-89,male,GNB,758.0
90-94,male,GNB,198.0
95+,male,GNB,36.0
all-a,male,GNB,981720.0
<1,female,GNQ,23986.600000000002
1-4,female,GNQ,95946.4
5-9,female,GNQ,107746.0
10-14,female,GNQ,91229.0
15-19,female,GNQ,70883.0
20-24,female,GNQ,63065.0
25-29,female,GNQ,63611.0
30-34,female,GNQ,61045.0
35-39,female,GNQ,47892.0
40-44,female,GNQ,38433.0
45-49,female,GNQ,32581.000000000004
50-54,female,GNQ,27903.0
55-59,female,GNQ,24217.0
60-64,female,GNQ,17822.0
65-69,female,GNQ,13799.0
70-74,female,GNQ,8016.999999999999
75-79,female,GNQ,5325.0
80-84,female,GNQ,2752.0
85-89,female,GNQ,1107.0
90-94,female,GNQ,319.0
95+,female,GNQ,74.0
all-a,female,GNQ,797753.0
<1,male,GNQ,24435.0
1-4,male,GNQ,97740.0
5-9,male,GNQ,109341.0
10-14,male,GNQ,92409.0
15-19,male,GNQ,76576.0
20-24,male,GNQ,70713.0
25-29,male,GNQ,75373.0
30-34,male,GNQ,80020.0
35-39,male,GNQ,67562.0
40-44,male,GNQ,54449.0
45-49,male,GNQ,44210.0
50-54,male,GNQ,33904.0
55-59,male,GNQ,27037.0
60-64,male,GNQ,18036.0
65-69,male,GNQ,12696.0
70-74,male,GNQ,7404.0
75-79,male,GNQ,4134.0
80-84,male,GNQ,2066.0
85-89,male,GNQ,760.0
90-94,male,GNQ,247.0
95+,male,GNQ,109.0
all-a,male,GNQ,899221.0
<1,female,GRC,44960.0
1-4,female,GRC,179840.0
5-9,female,GRC,248903.0
10-14,female,GRC,268816.0
15-19,female,GRC,262341.0
20-24,female,GRC,266423.0
25-29,female,GRC,274064.0
30-34,female,GRC,298182.0
35-39,female,GRC,367202.0
40-44,female,GRC,402084.0
45-49,female,GRC,408383.0
50-54,female,GRC,413343.0
55-59,female,GRC,379757.0
60-64,female,GRC,362277.0
65-69,female,GRC,323056.0
70-74,female,GRC,307830.0
75-79,female,GRC,240670.0
80-84,female,GRC,229579.0
85-89,female,GRC,152893.0
90-94,female,GRC,71605.0
95+,female,GRC,20552.0
all-a,female,GRC,5522760.0
<1,male,GRC,47431.200000000004
1-4,male,GRC,189724.8
5-9,male,GRC,263053.0
10-14,male,GRC,284787.0
15-19,male,GRC,287371.0
20-24,male,GRC,293176.0
25-29,male,GRC,290615.0
30-34,male,GRC,298260.0
35-39,male,GRC,369592.0
40-44,male,GRC,397712.0
45-49,male,GRC,391325.0
50-54,male,GRC,384486.0
55-59,male,GRC,337886.0
60-64,male,GRC,320363.0
65-69,male,GRC,285946.0
70-74,male,GRC,260432.00000000003
75-79,male,GRC,195009.0
80-84,male,GRC,161715.0
85-89,male,GRC,93925.0
90-94,male,GRC,33613.0
95+,male,GRC,6098.0
all-a,male,GRC,5192520.0
<1,female,GRD,704.4000000000001
1-4,female,GRD,2817.6
5-9,female,GRD,4209.0
10-14,female,GRD,4249.0
15-19,female,GRD,4114.0
20-24,female,GRD,4477.0
25-29,female,GRD,4923.0
30-34,female,GRD,5423.0
35-39,female,GRD,4434.0
40-44,female,GRD,3147.0
45-49,female,GRD,3004.0
50-54,female,GRD,3096.0
55-59,female,GRD,3309.0
60-64,female,GRD,2818.0
65-69,female,GRD,1991.0
70-74,female,GRD,1512.0
75-79,female,GRD,1224.0
80-84,female,GRD,1092.0
85-89,female,GRD,701.0
90-94,female,GRD,317.0
95+,female,GRD,101.0
all-a,female,GRD,57663.0
<1,male,GRD,732.4000000000001
1-4,male,GRD,2929.6
5-9,male,GRD,4383.0
10-14,male,GRD,4439.0
15-19,male,GRD,4281.0
20-24,male,GRD,4702.0
25-29,male,GRD,5128.0
30-34,male,GRD,5538.0
35-39,male,GRD,4437.0
40-44,male,GRD,3371.0
45-49,male,GRD,3259.0
50-54,male,GRD,3213.0
55-59,male,GRD,3463.0
60-64,male,GRD,2902.0
65-69,male,GRD,2074.0
70-74,male,GRD,1379.0
75-79,male,GRD,931.0
80-84,male,GRD,738.0
85-89,male,GRD,395.0
90-94,male,GRD,137.0
95+,male,GRD,31.0
all-a,male,GRD,58463.0
<1,female,GTM,197356.6
1-4,female,GTM,789426.4
5-9,female,GTM,969261.0
10-14,female,GTM,940094.0
15-19,female,GTM,931671.0
20-24,female,GTM,872197.0
25-29,female,GTM,777758.0
30-34,female,GTM,660693.0
35-39,female,GTM,552210.0
40-44,female,GTM,445471.0
45-49,female,GTM,358038.0
50-54,female,GTM,299740.0
55-59,female,GTM,255168.0
60-64,female,GTM,211127.0
65-69,female,GTM,160051.0
70-74,female,GTM,114139.0
75-79,female,GTM,72551.0
80-84,female,GTM,40729.0
85-89,female,GTM,21653.0
90-94,female,GTM,6564.0
95+,female,GTM,929.0
all-a,female,GTM,8676827.0
<1,male,GTM,203513.40000000002
1-4,male,GTM,814053.6
5-9,male,GTM,995880.0
10-14,male,GTM,963073.0
15-19,male,GTM,953317.0
20-24,male,GTM,887402.0
25-29,male,GTM,786221.0
30-34,male,GTM,662896.0
35-39,male,GTM,540976.0
40-44,male,GTM,420121.0
45-49,male,GTM,320836.0
50-54,male,GTM,255761.0
55-59,male,GTM,207762.0
60-64,male,GTM,178180.0
65-69,male,GTM,139817.0
70-74,male,GTM,99340.0
75-79,male,GTM,66330.0
80-84,male,GTM,37476.0
85-89,male,GTM,14967.0
90-94,male,GTM,3446.0
95+,male,GTM,426.0
all-a,male,GTM,8551794.0
<1,female,GUF,3204.6000000000004
1-4,female,GUF,12818.4
5-9,female,GUF,15308.0
10-14,female,GUF,15262.0
15-19,female,GUF,13707.0
20-24,female,GUF,10416.0
25-29,female,GUF,10833.0
30-34,female,GUF,11072.0
35-39,female,GUF,10852.0
40-44,female,GUF,9447.0
45-49,female,GUF,8611.0
50-54,female,GUF,7059.0
55-59,female,GUF,6135.0
60-64,female,GUF,4962.0
65-69,female,GUF,3504.0
70-74,female,GUF,2355.0
75-79,female,GUF,1510.0
80-84,female,GUF,956.0
85-89,female,GUF,572.0
90-94,female,GUF,232.0
95+,female,GUF,54.0
all-a,female,GUF,148870.0
<1,male,GUF,3179.4
1-4,male,GUF,12717.6
5-9,male,GUF,15193.0
10-14,male,GUF,15257.0
15-19,male,GUF,13225.0
20-24,male,GUF,9546.0
25-29,male,GUF,8926.0
30-34,male,GUF,9077.0
35-39,male,GUF,9354.0
40-44,male,GUF,8504.0
45-49,male,GUF,8039.999999999999
50-54,male,GUF,6947.0
55-59,male,GUF,6016.0
60-64,male,GUF,4728.0
65-69,male,GUF,3457.0
70-74,male,GUF,2283.0
75-79,male,GUF,1295.0
80-84,male,GUF,720.0
85-89,male,GUF,399.0
90-94,male,GUF,99.0
95+,male,GUF,16.0
all-a,male,GUF,138979.0
<1,female,GUY,8186.8
1-4,female,GUY,32747.2
5-9,female,GUY,39120.0
10-14,female,GUY,36537.0
15-19,female,GUY,36493.0
20-24,female,GUY,39957.0
25-29,female,GUY,35578.0
30-34,female,GUY,27474.0
35-39,female,GUY,24839.0
40-44,female,GUY,24708.0
45-49,female,GUY,23383.0
50-54,female,GUY,21407.0
55-59,female,GUY,18528.0
60-64,female,GUY,14875.0
65-69,female,GUY,10507.0
70-74,female,GUY,7248.0
75-79,female,GUY,4432.0
80-84,female,GUY,2688.0
85-89,female,GUY,1331.0
90-94,female,GUY,521.0
95+,female,GUY,223.0
all-a,female,GUY,410783.0
<1,male,GUY,8431.6
1-4,male,GUY,33726.4
5-9,male,GUY,40299.0
10-14,male,GUY,37748.0
15-19,male,GUY,37710.0
20-24,male,GUY,39972.0
25-29,male,GUY,33371.0
30-34,male,GUY,24618.0
35-39,male,GUY,22277.0
40-44,male,GUY,22354.0
45-49,male,GUY,21392.0
50-54,male,GUY,19625.0
55-59,male,GUY,17060.0
60-64,male,GUY,13095.0
65-69,male,GUY,8691.0
70-74,male,GUY,5844.0
75-79,male,GUY,3329.0
80-84,male,GUY,1830.0
85-89,male,GUY,730.0
90-94,male,GUY,249.0
95+,male,GUY,64.0
all-a,male,GUY,392416.0
<1,female,HND,108359.6
1-4,female,HND,433438.4
5-9,female,HND,524078.99999999994
10-14,female,HND,520721.0
15-19,female,HND,522951.0
20-24,female,HND,493619.0
25-29,female,HND,444697.0
30-34,female,HND,392239.0
35-39,female,HND,346178.0
40-44,female,HND,293647.0
45-49,female,HND,230769.0
50-54,female,HND,183355.0
55-59,female,HND,147964.0
60-64,female,HND,119152.0
65-69,female,HND,91527.0
70-74,female,HND,58867.0
75-79,female,HND,34280.0
80-84,female,HND,19756.0
85-89,female,HND,8752.0
90-94,female,HND,2447.0
95+,female,HND,424.0
all-a,female,HND,4977222.0
<1,male,HND,113588.6
1-4,male,HND,454354.4
5-9,male,HND,549861.0
10-14,male,HND,546182.0
15-19,male,HND,547227.0
20-24,male,HND,513174.0
25-29,male,HND,459526.0
30-34,male,HND,402289.0
35-39,male,HND,352670.0
40-44,male,HND,295318.0
45-49,male,HND,225350.0
50-54,male,HND,171458.0
55-59,male,HND,135182.0
60-64,male,HND,109361.0
65-69,male,HND,82760.0
70-74,male,HND,51520.0
75-79,male,HND,26853.0
80-84,male,HND,13117.0
85-89,male,HND,4750.0
90-94,male,HND,1058.0
95+,male,HND,141.0
all-a,male,HND,5055740.0
<1,female,HRV,16718.600000000002
1-4,female,HRV,66874.4
5-9,female,HRV,95256.0
10-14,female,HRV,100806.0
15-19,female,HRV,94501.0
20-24,female,HRV,104212.0
25-29,female,HRV,102769.0
30-34,female,HRV,116466.0
35-39,female,HRV,132925.0
40-44,female,HRV,135718.0
45-49,female,HRV,133235.0
50-54,female,HRV,143650.0
55-59,female,HRV,150681.0
60-64,female,HRV,155584.0
65-69,female,HRV,143896.0
70-74,female,HRV,117238.0
75-79,female,HRV,95998.0
80-84,female,HRV,79940.0
85-89,female,HRV,48720.0
90-94,female,HRV,17951.0
95+,female,HRV,4493.0
all-a,female,HRV,2057632.0
<1,male,HRV,17712.4
1-4,male,HRV,70849.6
5-9,male,HRV,101609.0
10-14,male,HRV,106091.0
15-19,male,HRV,100331.0
20-24,male,HRV,110688.0
25-29,male,HRV,108396.0
30-34,male,HRV,120919.0
35-39,male,HRV,137773.0
40-44,male,HRV,138704.0
45-49,male,HRV,133764.0
50-54,male,HRV,139409.0
55-59,male,HRV,141525.0
60-64,male,HRV,141532.0
65-69,male,HRV,125095.0
70-74,male,HRV,87984.0
75-79,male,HRV,62625.0
80-84,male,HRV,43266.0
85-89,male,HRV,19144.0
90-94,male,HRV,4505.0
95+,male,HRV,484.0
all-a,male,HRV,1912406.0
<1,female,HTI,123869.0
1-4,female,HTI,495476.0
5-9,female,HTI,607828.0
10-14,female,HTI,588735.0
15-19,female,HTI,566752.0
20-24,female,HTI,535890.0
25-29,female,HTI,498894.0
30-34,female,HTI,441911.0
35-39,female,HTI,371966.0
40-44,female,HTI,314011.0
45-49,female,HTI,260985.0
50-54,female,HTI,217834.0
55-59,female,HTI,181205.0
60-64,female,HTI,147463.0
65-69,female,HTI,113680.0
70-74,female,HTI,79642.0
75-79,female,HTI,50127.0
80-84,female,HTI,25541.0
85-89,female,HTI,8902.0
90-94,female,HTI,1897.0
95+,female,HTI,178.0
all-a,female,HTI,5632786.0
<1,male,HTI,126321.0
1-4,male,HTI,505284.0
5-9,male,HTI,617691.0
10-14,male,HTI,596712.0
15-19,male,HTI,571284.0
20-24,male,HTI,537326.0
25-29,male,HTI,497834.0
30-34,male,HTI,439323.0
35-39,male,HTI,368875.0
40-44,male,HTI,310133.0
45-49,male,HTI,254574.0
50-54,male,HTI,208111.0
55-59,male,HTI,167580.0
60-64,male,HTI,129752.99999999999
65-69,male,HTI,93108.0
70-74,male,HTI,60897.0
75-79,male,HTI,36390.0
80-84,male,HTI,16544.0
85-89,male,HTI,4825.0
90-94,male,HTI,754.0
95+,male,HTI,29.0
all-a,male,HTI,5543348.0
<1,female,HUN,45531.200000000004
1-4,female,HUN,182124.8
5-9,female,HUN,221894.0
10-14,female,HUN,241939.0
15-19,female,HUN,236887.0
20-24,female,HUN,261851.0
25-29,female,HUN,304791.0
30-34,female,HUN,299260.0
35-39,female,HUN,320651.0
40-44,female,HUN,412896.0
45-49,female,HUN,371537.0
50-54,female,HUN,334215.0
55-59,female,HUN,298552.0
60-64,female,HUN,355746.0
65-69,female,HUN,366611.0
70-74,female,HUN,287086.0
75-79,female,HUN,238576.0
80-84,female,HUN,163236.0
85-89,female,HUN,97075.0
90-94,female,HUN,39036.0
95+,female,HUN,8695.0
all-a,female,HUN,5088190.0
<1,male,HUN,48116.200000000004
1-4,male,HUN,192464.8
5-9,male,HUN,234271.0
10-14,male,HUN,255005.0
15-19,male,HUN,250774.0
20-24,male,HUN,279286.0
25-29,male,HUN,326098.0
30-34,male,HUN,320678.0
35-39,male,HUN,331350.0
40-44,male,HUN,425006.0
45-49,male,HUN,378315.0
50-54,male,HUN,328890.0
55-59,male,HUN,273557.0
60-64,male,HUN,295636.0
65-69,male,HUN,277065.0
70-74,male,HUN,195522.0
75-79,male,HUN,139079.0
80-84,male,HUN,74760.0
85-89,male,HUN,39020.0
90-94,male,HUN,13125.0
95+,male,HUN,2412.0
all-a,male,HUN,4680430.0
<1,female,IDN,2244007.2
1-4,female,IDN,8976028.8
5-9,female,IDN,11916654.0
10-14,female,IDN,11477563.0
15-19,female,IDN,10779880.0
20-24,female,IDN,10842839.0
25-29,female,IDN,10403277.0
30-34,female,IDN,10243927.0
35-39,female,IDN,10393058.0
40-44,female,IDN,9753281.0
45-49,female,IDN,8970348.0
50-54,female,IDN,8020573.0
55-59,female,IDN,6704674.0
60-64,female,IDN,5255926.0
65-69,female,IDN,3759624.0
70-74,female,IDN,2716956.0
75-79,female,IDN,1989124.0
80-84,female,IDN,1153125.0
85-89,female,IDN,462777.0
90-94,female,IDN,116052.0
95+,female,IDN,16851.0
all-a,female,IDN,136196545.0
<1,male,IDN,2365784.6
1-4,male,IDN,9463138.4
5-9,male,IDN,12551876.0
10-14,male,IDN,12087695.0
15-19,male,IDN,11359130.0
20-24,male,IDN,11386000.0
25-29,male,IDN,10916350.0
30-34,male,IDN,10702355.0
35-39,male,IDN,10753380.0
40-44,male,IDN,9940593.0
45-49,male,IDN,9011610.0
50-54,male,IDN,7927997.0
55-59,male,IDN,6473587.0
60-64,male,IDN,4873078.0
65-69,male,IDN,3269926.0
70-74,male,IDN,2088858.0000000002
75-79,male,IDN,1356483.0
80-84,male,IDN,710804.0
85-89,male,IDN,250983.0
90-94,male,IDN,55190.0
95+,male,IDN,6830.0
all-a,male,IDN,137551648.0
<1,female,IND,11428548.200000001
1-4,female,IND,45714192.8
5-9,female,IND,59252126.0
10-14,female,IND,60798450.0
15-19,female,IND,62468011.0
20-24,female,IND,59981729.0
25-29,female,IND,57622241.0
30-34,female,IND,54578787.0
35-39,female,IND,49191236.0
40-44,female,IND,43119387.0
45-49,female,IND,38271515.0
50-54,female,IND,33372029.000000004
55-59,female,IND,28806494.0
60-64,female,IND,23984039.0
65-69,female,IND,18558992.0
70-74,female,IND,12123657.0
75-79,female,IND,7897847.0
80-84,female,IND,4815116.0
85-89,female,IND,2234926.0
90-94,female,IND,713658.0
95+,female,IND,164511.0
all-a,female,IND,675097492.0
<1,male,IND,12424491.600000001
1-4,male,IND,49697966.4
5-9,male,IND,64965809.0
10-14,male,IND,66865940.0
15-19,male,IND,68855842.0
20-24,male,IND,66202884.99999999
25-29,male,IND,62857773.0
30-34,male,IND,59229523.0
35-39,male,IND,53300105.0
40-44,male,IND,46137838.0
45-49,male,IND,40204097.0
50-54,male,IND,34593904.0
55-59,male,IND,29572761.0
60-64,male,IND,24141233.0
65-69,male,IND,18110074.0
70-74,male,IND,11077928.0
75-79,male,IND,6668570.0
80-84,male,IND,3717260.0
85-89,male,IND,1624612.0
90-94,male,IND,510624.0
95+,male,IND,114348.0
all-a,male,IND,720873584.0
<1,female,IRL,30431.4
1-4,female,IRL,121725.6
5-9,female,IRL,169050.0
10-14,female,IRL,169350.0
15-19,female,IRL,158795.0
20-24,female,IRL,149875.0
25-29,female,IRL,144524.0
30-34,female,IRL,167769.0
35-39,female,IRL,201526.0
40-44,female,IRL,197776.0
45-49,female,IRL,179532.0
50-54,female,IRL,157890.0
55-59,female,IRL,147496.0
60-64,female,IRL,130055.0
65-69,female,IRL,112573.0
70-74,female,IRL,96412.0
75-79,female,IRL,69189.0
80-84,female,IRL,49744.0
85-89,female,IRL,31206.0
90-94,female,IRL,15371.0
95+,female,IRL,4555.0
all-a,female,IRL,2504845.0
<1,male,IRL,31804.4
1-4,male,IRL,127217.6
5-9,male,IRL,177434.0
10-14,male,IRL,178202.0
15-19,male,IRL,163985.0
20-24,male,IRL,154750.0
25-29,male,IRL,146810.0
30-34,male,IRL,158184.0
35-39,male,IRL,187992.0
40-44,male,IRL,191938.0
45-49,male,IRL,176847.0
50-54,male,IRL,156563.0
55-59,male,IRL,143254.0
60-64,male,IRL,127405.0
65-69,male,IRL,110231.0
70-74,male,IRL,92690.0
75-79,male,IRL,62996.0
80-84,male,IRL,39828.0
85-89,male,IRL,20781.0
90-94,male,IRL,7455.0
95+,male,IRL,1346.0
all-a,male,IRL,2457713.0
<1,female,IRN,711613.0
1-4,female,IRN,2846452.0
5-9,female,IRN,3473669.0
10-14,female,IRN,3103455.0
15-19,female,IRN,2776239.0
20-24,female,IRN,2898584.0
25-29,female,IRN,3730992.0
30-34,female,IRN,4434677.0
35-39,female,IRN,4167960.0
40-44,female,IRN,3206964.0
45-49,female,IRN,2657131.0
50-54,female,IRN,2258135.0
55-59,female,IRN,1903410.0
60-64,female,IRN,1555300.0
65-69,female,IRN,1254601.0
70-74,female,IRN,849220.0
75-79,female,IRN,560267.0
80-84,female,IRN,350886.0
85-89,female,IRN,154877.0
90-94,female,IRN,42502.0
95+,female,IRN,7141.0
all-a,female,IRN,42944075.0
<1,male,IRN,752444.8
1-4,male,IRN,3009779.2
5-9,male,IRN,3687607.0
10-14,male,IRN,3282552.0
15-19,male,IRN,2927919.0
20-24,male,IRN,3019448.0
25-29,male,IRN,3891078.0
30-34,male,IRN,4604060.0
35-39,male,IRN,4351734.0
40-44,male,IRN,3363469.0
45-49,male,IRN,2810783.0
50-54,male,IRN,2307803.0
55-59,male,IRN,1934027.0
60-64,male,IRN,1562712.0
65-69,male,IRN,1278894.0
70-74,male,IRN,844145.0
75-79,male,IRN,510362.0
80-84,male,IRN,275165.0
85-89,male,IRN,99129.0
90-94,male,IRN,21671.0
95+,male,IRN,2910.0
all-a,male,IRN,44537692.0
<1,female,IRQ,538824.8
1-4,female,IRQ,2155299.2
5-9,female,IRQ,2798219.0
10-14,female,IRQ,2363839.0
15-19,female,IRQ,2103853.0
20-24,female,IRQ,1915389.0
25-29,female,IRQ,1703463.0
30-34,female,IRQ,1422260.0
35-39,female,IRQ,1234039.0
40-44,female,IRQ,1082382.0
45-49,female,IRQ,934771.0
50-54,female,IRQ,764794.0
55-59,female,IRQ,568468.0
60-64,female,IRQ,372757.0
65-69,female,IRQ,348143.0
70-74,female,IRQ,221451.0
75-79,female,IRQ,142902.0
80-84,female,IRQ,75237.0
85-89,female,IRQ,28663.0
90-94,female,IRQ,6932.0
95+,female,IRQ,963.0
all-a,female,IRQ,20782649.0
<1,male,IRQ,566873.8
1-4,male,IRQ,2267495.2
5-9,male,IRQ,2942600.0
10-14,male,IRQ,2481618.0
15-19,male,IRQ,2201245.0
20-24,male,IRQ,1983370.0
25-29,male,IRQ,1745726.0
30-34,male,IRQ,1434852.0
35-39,male,IRQ,1224969.0
40-44,male,IRQ,1063481.0
45-49,male,IRQ,898444.0
50-54,male,IRQ,695759.0
55-59,male,IRQ,481478.0
60-64,male,IRQ,296861.0
65-69,male,IRQ,261572.99999999997
70-74,male,IRQ,158700.0
75-79,male,IRQ,93938.0
80-84,male,IRQ,42834.0
85-89,male,IRQ,14234.0
90-94,male,IRQ,2718.0
95+,male,IRQ,277.0
all-a,male,IRQ,20859046.0
<1,female,ISL,2068.8
1-4,female,ISL,8275.2
5-9,female,ISL,11406.0
10-14,female,ISL,11456.0
15-19,female,ISL,10962.0
20-24,female,ISL,12529.0
25-29,female,ISL,14253.0
30-34,female,ISL,12581.0
35-39,female,ISL,12092.0
40-44,female,ISL,11469.0
45-49,female,ISL,10962.0
50-54,female,ISL,10805.0
55-59,female,ISL,10989.0
60-64,female,ISL,10152.0
65-69,female,ISL,8426.0
70-74,female,ISL,6788.0
75-79,female,ISL,4879.0
80-84,female,ISL,3295.0
85-89,female,ISL,2408.0
90-94,female,ISL,1151.0
95+,female,ISL,343.0
all-a,female,ISL,177290.0
<1,male,ISL,2207.4
1-4,male,ISL,8829.6
5-9,male,ISL,11836.0
10-14,male,ISL,12193.0
15-19,male,ISL,11294.0
20-24,male,ISL,13251.0
25-29,male,ISL,16332.999999999998
30-34,male,ISL,14809.0
35-39,male,ISL,13993.0
40-44,male,ISL,12554.0
45-49,male,ISL,12010.0
50-54,male,ISL,11241.0
55-59,male,ISL,10989.0
60-64,male,ISL,10288.0
65-69,male,ISL,8549.0
70-74,male,ISL,6827.0
75-79,male,ISL,4405.0
80-84,male,ISL,2846.0
85-89,male,ISL,1749.0
90-94,male,ISL,656.0
95+,male,ISL,127.0
all-a,male,ISL,186987.0
<1,female,ISR,85140.0
1-4,female,ISR,340560.0
5-9,female,ISR,404088.0
10-14,female,ISR,364218.0
15-19,female,ISR,337768.0
20-24,female,ISR,308959.0
25-29,female,ISR,292988.0
30-34,female,ISR,286323.0
35-39,female,ISR,280674.0
40-44,female,ISR,270693.0
45-49,female,ISR,249064.0
50-54,female,ISR,209685.0
55-59,female,ISR,195413.0
60-64,female,ISR,187980.0
65-69,female,ISR,180566.0
70-74,female,ISR,151718.0
75-79,female,ISR,88007.0
80-84,female,ISR,78637.0
85-89,female,ISR,46887.0
90-94,female,ISR,23711.0
95+,female,ISR,9616.0
all-a,female,ISR,4392695.0
<1,male,ISR,89852.8
1-4,male,ISR,359411.2
5-9,male,ISR,425881.0
10-14,male,ISR,382647.0
15-19,male,ISR,354029.0
20-24,male,ISR,322182.0
25-29,male,ISR,301924.0
30-34,male,ISR,288794.0
35-39,male,ISR,278912.0
40-44,male,ISR,266592.0
45-49,male,ISR,243887.0
50-54,male,ISR,203520.0
55-59,male,ISR,183608.0
60-64,male,ISR,170596.0
65-69,male,ISR,159700.0
70-74,male,ISR,129411.0
75-79,male,ISR,70413.0
80-84,male,ISR,56846.0
85-89,male,ISR,30618.0
90-94,male,ISR,13374.0
95+,male,ISR,5501.0
all-a,male,ISR,4337699.0
<1,female,ITA,222088.6
1-4,female,ITA,888354.4
5-9,female,ITA,1279206.0
10-14,female,ITA,1378310.0
15-19,female,ITA,1389644.0
20-24,female,ITA,1411568.0
25-29,female,ITA,1550807.0
30-34,female,ITA,1629131.0
35-39,female,ITA,1791775.0
40-44,female,ITA,2107449.0
45-49,female,ITA,2401785.0
50-54,female,ITA,2475690.0
55-59,female,ITA,2335103.0
60-64,female,ITA,2028485.0
65-69,female,ITA,1824642.0
70-74,female,ITA,1776054.0
75-79,female,ITA,1474645.0
80-84,female,ITA,1311258.0
85-89,female,ITA,895466.0
90-94,female,ITA,445479.0
95+,female,ITA,139077.0
all-a,female,ITA,30756017.0
<1,male,ITA,234493.0
1-4,male,ITA,937972.0
5-9,male,ITA,1355839.0
10-14,male,ITA,1463804.0
15-19,male,ITA,1491205.0
20-24,male,ITA,1569113.0
25-29,male,ITA,1636677.0
30-34,male,ITA,1659477.0
35-39,male,ITA,1817456.0
40-44,male,ITA,2111306.0
45-49,male,ITA,2364520.0
50-54,male,ITA,2407812.0
55-59,male,ITA,2233710.0
60-64,male,ITA,1903078.0
65-69,male,ITA,1671574.0
70-74,male,ITA,1567087.0
75-79,male,ITA,1191220.0
80-84,male,ITA,933919.0
85-89,male,ITA,512025.99999999994
90-94,male,ITA,184699.0
95+,male,ITA,38298.0
all-a,male,ITA,29285285.0
<1,female,JAM,17006.2
1-4,female,JAM,68024.8
5-9,female,JAM,94694.0
10-14,female,JAM,109548.0
15-19,female,JAM,117511.0
20-24,female,JAM,129559.0
25-29,female,JAM,133357.0
30-34,female,JAM,119143.0
35-39,female,JAM,110551.0
40-44,female,JAM,96129.0
45-49,female,JAM,90565.0
50-54,female,JAM,85810.0
55-59,female,JAM,80480.0
60-64,female,JAM,62621.0
65-69,female,JAM,41366.0
70-74,female,JAM,29514.0
75-79,female,JAM,20891.0
80-84,female,JAM,10922.0
85-89,female,JAM,5598.0
90-94,female,JAM,1764.0
95+,female,JAM,407.0
all-a,female,JAM,1425461.0
<1,male,JAM,17621.8
1-4,male,JAM,70487.2
5-9,male,JAM,98163.0
10-14,male,JAM,113391.0
15-19,male,JAM,121666.0
20-24,male,JAM,134150.0
25-29,male,JAM,137931.0
30-34,male,JAM,123072.0
35-39,male,JAM,113641.0
40-44,male,JAM,97075.0
45-49,male,JAM,86671.0
50-54,male,JAM,76457.0
55-59,male,JAM,68448.0
60-64,male,JAM,52053.0
65-69,male,JAM,34104.0
70-74,male,JAM,24604.0
75-79,male,JAM,17249.0
80-84,male,JAM,7842.0
85-89,male,JAM,3539.0
90-94,male,JAM,891.0
95+,male,JAM,136.0
all-a,male,JAM,1399192.0
<1,female,JOR,114670.20000000001
1-4,female,JOR,458680.8
5-9,female,JOR,603708.0
10-14,female,JOR,578416.0
15-19,female,JOR,503465.0
20-24,female,JOR,480856.0
25-29,female,JOR,449302.0
30-34,female,JOR,389947.0
35-39,female,JOR,344550.0
40-44,female,JOR,297589.0
45-49,female,JOR,262283.0
50-54,female,JOR,218242.0
55-59,female,JOR,165976.0
60-64,female,JOR,117308.0
65-69,female,JOR,81937.0
70-74,female,JOR,55570.0
75-79,female,JOR,37668.0
80-84,female,JOR,22900.0
85-89,female,JOR,9244.0
90-94,female,JOR,2607.0
95+,female,JOR,448.0
all-a,female,JOR,5195367.0
<1,male,JOR,119981.8
1-4,male,JOR,479927.2
5-9,male,JOR,623998.0
10-14,male,JOR,579735.0
15-19,male,JOR,512522.00000000006
