country,risk_factor,intake_g_per_day
MYS,vegetables,108.7056234574144
MYS,whole_grains,7.864722377802729
NAM,fruits,48.50136323882084
NAM,legumes,23.417933687555408
NAM,nuts_seeds,0.8467559803366098
NAM,processed_meat,14.389117446097913
NAM,red_meat,51.55146761364891
NAM,vegetables,47.68759559346301
NAM,whole_grains,50.40808623222371
NER,fruits,36.96348847095147
NER,legumes,99.44118902437192
NER,nuts_seeds,38.280447225994216
NER,processed_meat,8.876884017100712
NER,red_meat,10.924988426695068
NER,vegetables,221.65464219209343
NER,whole_grains,27.303612105810604
NGA,fruits,68.49780744405479
NGA,legumes,30.8964477773816
NGA,nuts_seeds,23.88959813173627
NGA,processed_meat,3.3342834011735256
NGA,red_meat,13.003084682155677
NGA,vegetables,125.17503176141976
NGA,whole_grains,56.42209807250158
NIC,fruits,39.82128110023559
NIC,legumes,40.895290579503744
NIC,nuts_seeds,6.753244549893332
NIC,processed_meat,15.518374537261304
NIC,red_meat,12.106869699075988
NIC,vegetables,78.6703534722239
NIC,whole_grains,37.39633728008739
NLD,fruits,147.38978669252856
NLD,legumes,7.679196466173892
NLD,nuts_seeds,15.653013856805757
NLD,processed_meat,38.736958781894494
NLD,red_meat,78.67107579814527
NLD,vegetables,133.23309191310756
NLD,whole_grains,76.57116404632815
NOR,fruits,108.05178909517451
NOR,legumes,45.47996049648282
NOR,nuts_seeds,10.446029362317956
NOR,processed_meat,29.950639320908955
NOR,red_meat,93.00860248256052
NOR,vegetables,137.1121922785805
NOR,whole_grains,134.10461449828497
NPL,fruits,66.08835070475742
NPL,legumes,32.53769497843981
NPL,nuts_seeds,2.8473795666710267
NPL,processed_meat,1.5152306247245724
NPL,red_meat,29.66919169380022
NPL,vegetables,216.4196876142876
NPL,whole_grains,42.96460946352626
NZL,fruits,84.5201595462747
NZL,legumes,15.765348068875785
NZL,nuts_seeds,15.34013323498432
NZL,processed_meat,77.74966625081093
NZL,red_meat,126.99536043708476
NZL,vegetables,180.73490812926144
NZL,whole_grains,98.21336808396364
OMN,fruits,239.32299443711773
OMN,legumes,14.552441501071607
OMN,nuts_seeds,6.928761096097754
OMN,processed_meat,28.793453272113283
OMN,red_meat,38.691924527341165
OMN,vegetables,362.93382501115343
OMN,whole_grains,16.804075824463258
PAK,fruits,68.13422432620504
PAK,legumes,14.875301745500796
PAK,nuts_seeds,0.8289630581005728
PAK,processed_meat,5.775774481490202
PAK,red_meat,32.32544704638658
PAK,vegetables,53.686024839495
PAK,whole_grains,41.623205637145794
PAN,fruits,91.5607458894977
PAN,legumes,17.37420248861526
PAN,nuts_seeds,2.1971810473683364
PAN,processed_meat,34.97924732932581
PAN,red_meat,52.161833608337034
PAN,vegetables,48.49571194207471
PAN,whole_grains,33.11659185816148
PER,fruits,141.238395093634
PER,legumes,27.35866331598052
PER,nuts_seeds,2.190511405338075
PER,processed_meat,7.43435501203371
PER,red_meat,26.29929601411287
PER,vegetables,109.81766252395524
PER,whole_grains,27.3789285607389
PHL,fruits,81.59773431041081
PHL,legumes,3.332886823724716
PHL,nuts_seeds,4.830084051427513
PHL,processed_meat,29.161962162693374
PHL,red_meat,17.958509850013872
PHL,vegetables,94.72656404589962
PHL,whole_grains,79.17618435216967
PNG,fruits,388.2317680217287
PNG,legumes,1.91043028732933
PNG,nuts_seeds,2.4993030865648453
PNG,processed_meat,5.074196559475938
PNG,red_meat,191.1803523430009
PNG,vegetables,141.4336407034041
PNG,whole_grains,96.57123210636144
POL,fruits,114.5016880440131
POL,legumes,3.1495765638282966
POL,nuts_seeds,4.795390045888078
POL,processed_meat,67.8576727091974
POL,red_meat,73.38108046028033
POL,vegetables,199.41965559135664
POL,whole_grains,22.87538867914673
PRI,fruits,123.77385173165098
PRI,legumes,12.344793154548448
PRI,nuts_seeds,21.66686929533862
PRI,processed_meat,48.04716139885676
PRI,red_meat,100.12014657350606
PRI,vegetables,177.60888456530373
PRI,whole_grains,28.74085653463968
PRT,fruits,194.56722769697848
PRT,legumes,10.40448371778746
PRT,nuts_seeds,13.413121806766334
PRT,processed_meat,29.20671445883074
PRT,red_meat,117.3148870645636
PRT,vegetables,216.6913714650813
PRT,whole_grains,38.71631372878883
PRY,fruits,159.60645407486257
PRY,legumes,29.131607531536904
PRY,nuts_seeds,2.20769842564975
PRY,processed_meat,17.16606949967857
PRY,red_meat,81.859147587239
PRY,vegetables,119.83165599964396
PRY,whole_grains,38.79249125444038
PSE,fruits,78.83310921023474
PSE,legumes,21.18235436769132
PSE,nuts_seeds,12.16243368155475
PSE,processed_meat,12.393797353047521
PSE,red_meat,25.82605863619187
PSE,vegetables,242.56214093979096
PSE,whole_grains,12.135695938520216
ROU,fruits,175.70032864380545
ROU,legumes,4.4490586097150855
ROU,nuts_seeds,6.411827111628767
ROU,processed_meat,43.25461960425367
ROU,red_meat,59.400231628542784
ROU,vegetables,229.9228092111799
ROU,whole_grains,4.373502753547386
RUS,fruits,95.58224150393548
RUS,legumes,7.244335945360139
RUS,nuts_seeds,3.289333306259298
RUS,processed_meat,27.408853375688025
RUS,red_meat,97.93014814353258
RUS,vegetables,179.38732085731235
RUS,whole_grains,177.21665288556008
RWA,fruits,22.97562114941312
RWA,legumes,111.1902488383313
RWA,nuts_seeds,2.62230437051112
RWA,processed_meat,5.305904843850602
RWA,red_meat,17.478909465489245
RWA,vegetables,100.4884611505359
RWA,whole_grains,16.18553539288856
SAU,fruits,164.85374931801732
SAU,legumes,14.890312960594388
SAU,nuts_seeds,5.394375020013679
SAU,processed_meat,22.41855291273222
SAU,red_meat,10.999922741507229
SAU,vegetables,139.42922956044052
SAU,whole_grains,18.296650451862487
SDN,fruits,91.52862015720736
SDN,legumes,28.163608735457395
SDN,nuts_seeds,24.72069146447048
SDN,processed_meat,16.814721881572666
SDN,red_meat,40.991297449717386
SDN,vegetables,173.235250824631
SDN,whole_grains,25.537047309150164
SEN,fruits,25.540321565894203
SEN,legumes,13.913477780045309
SEN,nuts_seeds,20.90750194932649
SEN,processed_meat,18.081998771361494
SEN,red_meat,8.866331173724912
SEN,vegetables,257.16019733880995
SEN,whole_grains,101.09987102756403
SLB,fruits,209.47333610097004
SLB,legumes,27.52378145571836
SLB,nuts_seeds,1.4703556175067738
SLB,processed_meat,5.8159590703928385
SLB,red_meat,12.488511458950724
SLB,vegetables,26.161934894362325
SLB,whole_grains,6.349433241348458
SLE,fruits,48.84627430048312
SLE,legumes,24.37921855994665
SLE,nuts_seeds,9.9087693692495
SLE,processed_meat,11.401209897954203
SLE,red_meat,1.8543149861352886
SLE,vegetables,112.50083757037352
SLE,whole_grains,101.63360117582184
SLV,fruits,115.94913487622084
SLV,legumes,63.781488587309525
SLV,nuts_seeds,2.68377002523843
SLV,processed_meat,19.080384673384167
SLV,red_meat,19.593757275384043
SLV,vegetables,180.83281397789088
SLV,whole_grains,21.560111715684823
SOM,fruits,10.769421328269718
SOM,legumes,70.76376404205249
SOM,nuts_seeds,4.244050756708153
SOM,processed_meat,8.061179446813828
SOM,red_meat,16.79779708670862
SOM,vegetables,26.91457960202652
SOM,whole_grains,158.61137568433486
SRB,fruits,233.46206553931245
SRB,legumes,10.140995564846062
SRB,nuts_seeds,19.351866862508125
SRB,processed_meat,49.091030023275685
SRB,red_meat,114.67227727599537
SRB,vegetables,185.09422206529783
SRB,whole_grains,115.16137244223734
SSD,fruits,91.52862015720736
SSD,legumes,28.163608735457395
SSD,nuts_seeds,24.72069146447048
SSD,processed_meat,18.74512791414142
SSD,red_meat,39.06089141714863
SSD,vegetables,173.235250824631
SSD,whole_grains,25.537047309150164
STP,fruits,59.70937333066402
STP,legumes,10.364269592204934
STP,nuts_seeds,0.1723351552601038
STP,processed_meat,13.246381928407628
STP,red_meat,6.219433159783018
STP,vegetables,48.94104428503262
STP,whole_grains,12.462699438532557
SUR,fruits,129.2999485806446
SUR,legumes,10.594324236867225
SUR,nuts_seeds,4.386240133875799
SUR,processed_meat,13.579812100823775
SUR,red_meat,21.575614855477863
SUR,vegetables,117.7916527133048
SUR,whole_grains,42.00972352849877
SVK,fruits,101.70994823459534
SVK,legumes,6.799804148158295
SVK,nuts_seeds,9.139681847042407
SVK,processed_meat,92.93729728665032
SVK,red_meat,53.2481258578221
SVK,vegetables,163.46163926116316
SVK,whole_grains,100.79749788046384
SVN,fruits,198.27362362313343
SVN,legumes,5.09038513738566
SVN,nuts_seeds,10.716831194745708
SVN,processed_meat,50.956897209452386
SVN,red_meat,78.2532012694928
SVN,vegetables,215.0002801405288
SVN,whole_grains,64.74125108397223
SWE,fruits,97.6463864675552
SWE,legumes,7.544659542524103
SWE,nuts_seeds,7.808326339055848
SWE,processed_meat,47.44411103708414
SWE,red_meat,103.41363233422362
SWE,vegetables,160.0246043622008
SWE,whole_grains,94.8726882511018
SWZ,fruits,147.8148507960812
SWZ,legumes,9.612716953809093
SWZ,nuts_seeds,9.30787874098585
SWZ,processed_meat,7.364324705423961
SWZ,red_meat,59.37202907932356
SWZ,vegetables,60.79469419871234
SWZ,whole_grains,0.0298695242426175
SYR,fruits,216.20765060986253
SYR,legumes,35.03771055749408
SYR,nuts_seeds,27.12853054247893
SYR,processed_meat,8.889622104874487
SYR,red_meat,21.576125858389563
SYR,vegetables,246.984838212286
SYR,whole_grains,7.393403302666237
TCD,fruits,15.4537349085252
TCD,legumes,29.5710147798458
TCD,nuts_seeds,49.90770201667408
TCD,processed_meat,16.438466643282318
TCD,red_meat,149.3191052578873
TCD,vegetables,13.729524655407673
TCD,whole_grains,82.6619771818369
TGO,fruits,10.585626892301445
TGO,legumes,30.11518525714452
TGO,nuts_seeds,17.993482989703175
TGO,processed_meat,9.537561065137817
TGO,red_meat,6.734759492764331
TGO,vegetables,39.252135270379306
TGO,whole_grains,73.33478935678684
THA,fruits,108.01220378800424
THA,legumes,12.149673649130628
THA,nuts_seeds,4.007645547401245
THA,processed_meat,6.49784508783506
THA,red_meat,29.32450306331294
THA,vegetables,72.916886528912
THA,whole_grains,15.509788862600264
TJK,fruits,76.42997972372959
TJK,legumes,13.858976831777412
TJK,nuts_seeds,4.908761562762152
TJK,processed_meat,72.60424953377029
TJK,red_meat,46.37453912754502
TJK,vegetables,539.4407675653102
TJK,whole_grains,51.35743631026601
TKM,fruits,113.51339101682603
TKM,nuts_seeds,1.9505739669431308
TKM,processed_meat,69.97664420147407
TKM,red_meat,84.50880973586229
TKM,vegetables,285.80274950546334
TKM,whole_grains,213.1621086127496
TLS,fruits,25.15499491527409
TLS,legumes,25.38681465805292
TLS,nuts_seeds,6.873508252443954
TLS,processed_meat,19.129578946630808
TLS,red_meat,15.313123156746386
TLS,vegetables,46.60587014537634
TLS,whole_grains,23.256114696220003
TTO,fruits,121.80970263561082
TTO,legumes,23.08547984438308
TTO,nuts_seeds,7.459268886693394
TTO,processed_meat,14.725844506809892
TTO,red_meat,26.558369657436675
TTO,vegetables,81.06966029505229
TTO,whole_grains,57.16843330877315
TUN,fruits,172.44225272836962
TUN,legumes,17.656274126053752
TUN,nuts_seeds,13.492273668112466
TUN,processed_meat,0.5500891580382585
TUN,red_meat,22.360684892146207
TUN,vegetables,442.9137833555562
TUN,whole_grains,2.8539734837510755
TUR,fruits,177.17920085167137
TUR,legumes,31.011538131461425
TUR,nuts_seeds,23.969877917098856
TUR,processed_meat,3.2967729307422324
TUR,red_meat,34.26518201754839
TUR,vegetables,379.5785338891926
TUR,whole_grains,4.6418249587013705
TWN,fruits,154.57747640000505
TWN,legumes,17.4556131473393
TWN,nuts_seeds,19.071928984648565
TWN,processed_meat,36.43753720987707
TWN,red_meat,75.92813935345778
TWN,vegetables,643.9857860862096
TWN,whole_grains,8.239467222635758
TZA,fruits,52.517017304802806
TZA,legumes,51.60800384634011
TZA,nuts_seeds,17.457789815690447
TZA,processed_meat,2.827120462918534
TZA,red_meat,26.451749558212445
TZA,vegetables,75.15398263216176
TZA,whole_grains,88.99562210308113
UGA,fruits,3.5910539334111724
UGA,legumes,54.20696757827954
UGA,nuts_seeds,14.455233357200964
UGA,processed_meat,6.413321335179404
UGA,red_meat,18.73683370052226
UGA,vegetables,61.36181939528435
UGA,whole_grains,24.11141521669749
UKR,fruits,101.95461911527794
UKR,legumes,6.493772302010062
UKR,nuts_seeds,3.825996157512494
UKR,processed_meat,43.70455150002367
UKR,red_meat,35.360681868270774
UKR,vegetables,365.8944575880609
UKR,whole_grains,78.67993868380836
URY,fruits,113.527024524819
URY,legumes,8.256474843654985
URY,nuts_seeds,3.2008767867472327
URY,processed_meat,39.29760749251107
URY,red_meat,56.422990536683336
URY,vegetables,109.49537973162984
URY,whole_grains,30.32448084934133
USA,fruits,162.5
USA,legumes,19.25
USA,nuts_seeds,11.907000000000002
USA,processed_meat,27.260441374457187
USA,red_meat,39.36205862554281
USA,vegetables,104.50000000000004
USA,whole_grains,18.04
UZB,fruits,184.5895996434473
UZB,legumes,1.4112126186654614
UZB,nuts_seeds,5.554927755462632
UZB,processed_meat,32.92064479021692
UZB,red_meat,74.98997593156976
UZB,vegetables,458.3508315995661
UZB,whole_grains,55.5207713877106
VEN,fruits,119.24106796308077
VEN,legumes,36.22367742621253
VEN,nuts_seeds,0.5515757137602801
VEN,processed_meat,25.120518322155444
VEN,red_meat,33.84851831717098
VEN,vegetables,112.9425620900411
VEN,whole_grains,19.25622116095452
VNM,fruits,94.70983355182857
VNM,legumes,16.865900851442266
VNM,nuts_seeds,7.053516437896065
VNM,processed_meat,12.590754570863481
VNM,red_meat,87.4559595761164
VNM,vegetables,270.40329448197014
VNM,whole_grains,24.820763045233846
VUT,fruits,283.6884150360903
VUT,legumes,0.9968914775583833
VUT,nuts_seeds,17.55566008928023
VUT,processed_meat,6.57017670238121
VUT,red_meat,45.51090006329318
VUT,vegetables,86.08571482717258
VUT,whole_grains,17.168900077831452
YEM,fruits,70.73956721522534
YEM,legumes,18.549063182284915
YEM,nuts_seeds,4.833530512921162
YEM,processed_meat,11.412036457366366
YEM,red_meat,15.999073491084026
YEM,vegetables,50.19352430911106
YEM,whole_grains,21.79659508671892
ZAF,fruits,25.79442938767372
ZAF,legumes,4.4175985870498895
ZAF,nuts_seeds,3.192797982513843
ZAF,processed_meat,9.22361264531045
ZAF,red_meat,78.44427454033377
ZAF,vegetables,73.30942127295722
ZAF,whole_grains,84.6104624517694
ZMB,fruits,14.15141042654181
ZMB,legumes,9.49401454340562
ZMB,nuts_seeds,11.021195402402745
ZMB,processed_meat,8.672211512534819
ZMB,red_meat,35.97629914730443
ZMB,vegetables,42.95781099474068
ZMB,whole_grains,45.42573014523772
ZWE,fruits,10.478931439231165
ZWE,legumes,18.969083108152805
ZWE,nuts_seeds,4.081294735750875
ZWE,processed_meat,31.28408079668395
ZWE,red_meat,133.83827259580767
ZWE,vegetables,33.7765081901829
ZWE,whole_grains,125.2493362256912
